0.2,0.2,203.96945716381651,264.34950639464705
0.2,0.3,24.49425448609145,126.29995017703732
0.2,0.4,7.761663970139125,19.005335004481367
0.2,0.5,0.039098692009247316,0.5232803445896934
0.2,0.6,0.595518024573721,0.6031258831731066
0.2,0.7,0.5350422551719021,0.7859473321477708
0.2,0.8,-0.9116547261064625,-0.189578687651192
0.3,0.2,0.2119411554240287,0.16549033542332836
0.3,0.3,0.529847162752958,-0.1310658491142931
0.3,0.4,2.051348645847611,3.1316553922370076
0.3,0.5,0.25352272235249984,0.7856924750517464
0.3,0.6,0.20303304573917558,0.5262600907617525
0.3,0.7,1.3956013539054766,2.3417743403488203
0.3,0.8,1.4393074204253935,2.5405660525857456
0.4,0.2,25.622400497101808,20.948440100150492
0.4,0.3,0.4340555355192919,0.6740071280592019
0.4,0.4,2.9414415004548573,12.994884254765111
0.4,0.5,-0.5456880669771635,1.9707293640922217
0.4,0.6,0.45152305305873597,2.1985137724004744
0.4,0.7,2.070413864926195,2.8346456535527977
0.4,0.8,1.4593243510626053,3.642506643564957
0.5,0.2,20.97181541577538,15.092483813743911
0.5,0.3,10.896028706952166,11.397942276332742
0.5,0.4,19.28745890540813,-0.9686284636518394
0.5,0.5,0.4019231640822909,0.7990618216995244
0.5,0.6,0.44619713492284063,0.3627816190678459
0.5,0.7,0.5962089009481133,0.8974883643677458
0.5,0.8,1.4596076471061679,2.1747504203717654
0.6,0.2,0.7882401448059682,0.3383576341771004
0.6,0.3,0.31344454280406353,0.558791352219032
0.6,0.4,7.664236612870809,31.593435578450226
0.6,0.5,3.7209247897944806,5.504299036837892
0.6,0.6,0.8291129364770313,1.1285461898364701
0.6,0.7,1.4325257990158207,2.4358602290490126
0.6,0.8,-0.38968218569880264,2.9485299212719838
0.7,0.2,1.5696833925612736,0.12089296783051395
0.7,0.3,0.6793491883663592,0.7214237581520138
0.7,0.4,9.917842926399317,10.517576655182893
0.7,0.5,0.9480538448033258,1.4832204928470674
0.7,0.6,0.9341097319584151,0.833195741572581
0.7,0.7,2.3845389660091314,4.406428477366717
0.7,0.8,4.081213847091931,5.193524003107086
0.8,0.2,80.28923688783652,-24.01067229644059
0.8,0.3,0.9205699257790911,0.3562683584873412
0.8,0.4,7.9841542639642284,9.348345569158482
0.8,0.5,1.4186881158775577,1.5161811069083342
0.8,0.6,0.955802287779079,1.320612326002447
0.8,0.7,1.273376983941489,2.225629672836021
0.8,0.8,6.9040769267912765,14.78306197195343
